,client_id,Variation,mode,result,Time_AVG,total_time
45689,6192776,Control,,succeed,35.0,140.0
45690,7619625,Control,,succeed,53.0,212.0
45691,7009252,Test,confirm,error,0.0,
45692,6674137,Test,start,not succeed,0.0,
45693,3906864,Control,,succeed,58.2,233.0
45694,8049489,Test,start,not succeed,0.0,
45695,5073934,Control,confirm,error,0.0,
45696,8986820,Test,,succeed,28.5,114.0
45697,7637517,Control,confirm,error,0.0,
45698,7453339,Control,start,not succeed,0.0,
45699,8850214,Control,start,not succeed,0.0,
45700,4539094,Test,step_1,error,0.0,
45701,8475055,Test,,succeed,228.0,912.0
45702,6032775,Control,,succeed,68.2,273.0
45703,3241972,Test,confirm,error,0.0,
45704,7528331,Test,confirm,error,0.0,
45705,5485683,Test,start,not succeed,0.0,
45706,4029417,Control,confirm,error,0.0,
45707,7690393,Test,confirm,error,0.0,
45708,866292,Test,confirm,error,0.0,
45709,8505098,Control,,succeed,109.0,436.0
45710,9552912,Test,step_1,error,0.0,
45711,7572631,Test,confirm,error,0.0,
45712,3053786,Control,start,not succeed,0.0,
45713,2045369,Control,,succeed,104.0,416.0
45714,8525111,Test,confirm,error,0.0,
45715,2392397,Control,confirm,error,0.0,
45716,9796963,Control,start,not succeed,0.0,
45717,1351234,Test,,succeed,52.5,210.0
45718,4035134,Test,step_1,error,0.0,
45719,4259292,Control,start,not succeed,0.0,
45720,7105748,Test,start,not succeed,0.0,
45721,8426405,Test,start,not succeed,0.0,
45722,7412988,Control,,succeed,26.5,106.0
45723,2020936,Test,confirm,error,0.0,
45724,6817335,Test,start,not succeed,0.0,
45725,5666238,Test,confirm,error,0.0,
45726,8419270,Control,start,not succeed,0.0,
45727,7405869,Test,confirm,error,0.0,
45728,5437380,Test,,succeed,44.8,179.0
45729,5928209,Control,confirm,error,0.0,
45730,9695299,Control,confirm,error,0.0,
45731,2970740,Control,,succeed,83.2,333.0
45732,1341681,Test,,succeed,396.5,1586.0
45733,9677939,Test,,succeed,81.0,324.0
45734,1722078,Test,confirm,error,0.0,
45735,8734234,Test,,succeed,31.2,125.0
45736,7102674,Control,,succeed,60.0,240.0
45737,5853478,Test,confirm,error,0.0,
45738,1822468,Control,confirm,error,0.0,
45739,3594919,Test,confirm,error,0.0,
45740,1488884,Test,,succeed,49.8,199.0
45741,9828671,Test,confirm,error,0.0,
45742,159875,Test,confirm,error,0.0,
45743,1966658,Test,start,not succeed,0.0,
45744,3826614,Test,,succeed,50.2,201.0
45745,71159,Test,start,not succeed,0.0,
45746,6809855,Control,start,not succeed,0.0,
45747,6558358,Control,start,not succeed,0.0,
45748,6787449,Test,start,not succeed,0.0,
45749,8768733,Test,,succeed,68.5,274.0
45750,9560411,Control,step_1,error,0.0,
45751,4243421,Control,confirm,error,0.0,
45752,9153853,Test,confirm,error,0.0,
45753,4386154,Control,start,not succeed,0.0,
45754,2902655,Test,,succeed,43.0,172.0
45755,9230297,Test,confirm,error,0.0,
45756,6213562,Control,confirm,error,0.0,
45757,7960094,Control,confirm,error,0.0,
45758,9475245,Control,start,not succeed,0.0,
45759,6586221,Control,,succeed,64.8,259.0
45760,8109359,Test,start,not succeed,0.0,
45761,8681507,Control,start,not succeed,0.0,
45762,1031601,Control,start,not succeed,0.0,
45763,9316616,Test,,succeed,14.8,59.0
45764,6004740,Test,confirm,error,0.0,
45765,4845583,Test,confirm,error,0.0,
45766,6861882,Test,start,not succeed,0.0,
45767,3438431,Control,step_1,error,0.0,
45768,3975699,Control,,succeed,87.0,348.0
45769,6087632,Test,start,not succeed,0.0,
45770,5617415,Control,,succeed,35.0,140.0
45771,1795358,Test,confirm,error,0.0,
45772,6987490,Control,confirm,error,0.0,
45773,8750140,Test,,succeed,15.2,61.0
45774,1768221,Control,start,error,0.0,
45775,3646203,Control,confirm,error,0.0,
45776,8771478,Test,start,not succeed,0.0,
45777,1766612,Test,confirm,error,0.0,
45778,1811650,Control,confirm,error,0.0,
45779,4600257,Test,confirm,error,0.0,
45780,1939709,Control,step_3,error,0.0,
45781,4659983,Control,start,not succeed,0.0,
45782,2408633,Test,,succeed,76.0,304.0
45783,7396638,Control,confirm,error,0.0,
45784,1000353,Control,confirm,error,0.0,
45785,6164188,Test,confirm,error,0.0,
45786,3993886,Test,confirm,error,0.0,
45787,1059724,Test,,succeed,34.8,139.0
45788,4134354,Test,start,not succeed,0.0,
45789,5668076,Control,,succeed,73.8,295.0
45790,9436357,Test,confirm,error,0.0,
45791,377914,Control,start,not succeed,0.0,
45792,4089089,Control,start,not succeed,0.0,
45793,1223855,Test,,succeed,25.2,101.0
45794,4643535,Test,start,not succeed,0.0,
45795,9257933,Test,,succeed,62.0,248.0
45796,3799645,Control,start,not succeed,0.0,
45797,2032400,Test,confirm,error,0.0,
45798,7266587,Control,start,not succeed,0.0,
45799,3460226,Control,confirm,error,0.0,
45800,5634420,Test,,succeed,41.0,164.0
45801,848037,Test,start,not succeed,0.0,
45802,137933,Test,start,not succeed,0.0,
45803,2286797,Test,start,error,0.0,
45804,8940555,Control,start,not succeed,0.0,
45805,5291077,Control,confirm,error,0.0,
45806,609897,Test,,succeed,34.0,136.0
45807,7544001,Test,,succeed,105.8,423.0
45808,9329665,Control,start,not succeed,0.0,
45809,8030926,Control,,succeed,15.0,60.0
45810,7720386,Control,,succeed,44.5,178.0
45811,1524426,Control,start,not succeed,0.0,
45812,3766230,Test,confirm,error,0.0,
45813,457784,Test,start,not succeed,0.0,
45814,2223546,Test,,succeed,72.2,289.0
45815,7001756,Control,confirm,error,0.0,
45816,9928646,Test,,succeed,24.5,98.0
45817,5172392,Control,,succeed,194.5,778.0
45818,3900521,Control,confirm,error,0.0,
45819,1340260,Test,confirm,error,0.0,
45820,3590454,Test,confirm,error,0.0,
45821,3935621,Control,confirm,error,0.0,
45822,4230567,Test,start,not succeed,0.0,
45823,171096,Test,confirm,error,0.0,
45824,7913206,Control,start,not succeed,0.0,
45825,3648879,Test,start,not succeed,0.0,
45826,9627124,Control,,succeed,147.5,590.0
45827,7422979,Control,confirm,error,0.0,
45828,335389,Control,,succeed,96.8,387.0
45829,9027736,Control,,succeed,36.5,146.0
45830,2330017,Test,confirm,error,0.0,
45831,2669526,Test,start,not succeed,0.0,
45832,3479816,Control,start,not succeed,0.0,
45833,6253108,Test,confirm,error,0.0,
45834,1063936,Control,start,not succeed,0.0,
45835,2679859,Test,start,not succeed,0.0,
45836,5953263,Test,,succeed,68.5,274.0
45837,7390054,Control,start,not succeed,0.0,
45838,5624954,Test,confirm,error,0.0,
45839,6938735,Test,confirm,error,0.0,
45840,4802674,Test,confirm,error,0.0,
45841,7367110,Control,,succeed,45.5,182.0
45842,8031992,Control,confirm,error,0.0,
45843,7753815,Test,start,not succeed,0.0,
45844,4843060,Control,start,not succeed,0.0,
45845,2234265,Control,confirm,error,0.0,
45846,7327689,Test,,succeed,48.2,193.0
45847,6611235,Test,,succeed,101.0,404.0
45848,3606765,Test,,succeed,58.8,235.0
45849,4411132,Test,start,not succeed,0.0,
45850,5499193,Control,start,not succeed,0.0,
45851,6791698,Test,confirm,error,0.0,
45852,9208471,Test,,succeed,40.8,163.0
45853,2393271,Test,,succeed,38.0,152.0
45854,9601587,Control,start,not succeed,0.0,
45855,6153024,Test,start,not succeed,0.0,
45856,5401534,Test,start,not succeed,0.0,
45857,3078866,Control,start,not succeed,0.0,
45858,5251053,Control,,succeed,118.0,472.0
45859,495317,Control,,succeed,32.0,128.0
45860,721414,Test,,succeed,77.2,309.0
45861,2275192,Control,confirm,error,0.0,
45862,5951286,Test,confirm,error,0.0,
45863,8106540,Control,,succeed,25.0,100.0
45864,2218878,Test,,succeed,230.8,923.0
45865,5229181,Test,start,not succeed,0.0,
45866,1576746,Test,,succeed,16.0,64.0
45867,9106314,Test,step_1,error,0.0,
45868,2503558,Test,,succeed,43.2,173.0
45869,605353,Test,start,not succeed,0.0,
45870,3928970,Test,step_1,error,0.0,
45871,4645791,Control,start,not succeed,0.0,
45872,2282338,Test,confirm,error,0.0,
45873,4071459,Control,start,not succeed,0.0,
45874,1406173,Control,,succeed,50.8,203.0
45875,7603951,Test,,succeed,19.8,79.0
45876,6588578,Control,,succeed,20.5,82.0
45877,4365882,Test,start,not succeed,0.0,
45878,6208685,Test,,succeed,64.0,256.0
45879,5842338,Test,,succeed,66.2,265.0
45880,3881810,Test,confirm,error,0.0,
45881,675967,Control,start,not succeed,0.0,
45882,2889627,Test,confirm,error,0.0,
45883,4971662,Control,start,error,0.0,
45884,7378289,Test,confirm,error,0.0,
45885,328027,Control,confirm,error,0.0,
45886,9107385,Control,start,not succeed,0.0,
45887,7091374,Control,confirm,error,0.0,
45888,7758608,Test,step_1,error,0.0,
45889,805889,Test,step_1,error,0.0,
45890,8995063,Test,confirm,error,0.0,
45891,9907174,Test,,succeed,45.8,183.0
45892,4316236,Control,confirm,error,0.0,
45893,5729161,Control,start,error,0.0,
45894,5811961,Control,,succeed,110.0,440.0
45895,2921435,Test,confirm,error,0.0,
45896,2904153,Control,start,not succeed,0.0,
45897,596540,Control,confirm,error,0.0,
45898,7467558,Control,start,not succeed,0.0,
45899,3077364,Control,start,not succeed,0.0,
45900,11070,Control,confirm,error,0.0,
45901,9561396,Test,,succeed,46.2,185.0
45902,2165031,Test,start,not succeed,0.0,
45903,6135653,Control,confirm,error,0.0,
45904,9864147,Control,confirm,error,0.0,
45905,5872814,Test,confirm,error,0.0,
45906,5978473,Control,confirm,error,0.0,
45907,5278597,Test,,succeed,98.5,394.0
45908,2228877,Test,start,not succeed,0.0,
45909,6094235,Test,confirm,error,0.0,
45910,6408484,Test,start,not succeed,0.0,
45911,2566678,Test,start,not succeed,0.0,
45912,383674,Test,,succeed,210.8,843.0
45913,5429906,Control,start,error,0.0,
45914,6219019,Control,,succeed,48.8,195.0
45915,6279949,Control,confirm,error,0.0,
45916,8244532,Test,confirm,error,0.0,
45917,1154618,Control,start,not succeed,0.0,
45918,286645,Test,confirm,error,0.0,
45919,5133900,Test,confirm,error,0.0,
45920,1357936,Test,start,not succeed,0.0,
45921,7417841,Control,,succeed,30.0,120.0
45922,3659186,Control,,succeed,28.2,113.0
45923,3509934,Control,start,not succeed,0.0,
45924,3745583,Control,,succeed,35.5,142.0
45925,2968638,Control,,succeed,22.0,88.0
45926,2084978,Control,confirm,error,0.0,
45927,2558937,Control,,succeed,51.2,205.0
45928,1376404,Test,,succeed,78.8,315.0
45929,5308124,Test,start,not succeed,0.0,
45930,3961852,Control,,succeed,46.2,185.0
45931,9872215,Control,start,not succeed,0.0,
45932,5268495,Control,start,not succeed,0.0,
45933,4709008,Control,,succeed,107.2,429.0
45934,8036553,Test,start,not succeed,0.0,
45935,3618264,Test,start,not succeed,0.0,
45936,5577085,Test,start,not succeed,0.0,
45937,7167607,Test,,succeed,40.5,162.0
45938,491620,Control,,succeed,64.8,259.0
45939,8830525,Control,start,not succeed,0.0,
45940,8245150,Test,start,not succeed,0.0,
45941,6108945,Control,start,not succeed,0.0,
45942,8632972,Test,confirm,error,0.0,
45943,2289242,Control,,succeed,51.0,204.0
45944,3659476,Test,confirm,error,0.0,
45945,1190476,Control,confirm,error,0.0,
45946,9034979,Test,,succeed,33.8,135.0
45947,6765412,Control,,succeed,40.0,160.0
45948,6808593,Test,start,not succeed,0.0,
45949,3942363,Control,,succeed,47.5,190.0
45950,9099836,Control,confirm,error,0.0,
45951,1439526,Test,start,not succeed,0.0,
45952,4265125,Control,start,not succeed,0.0,
45953,8526067,Control,,succeed,85.5,342.0
45954,6953366,Control,start,error,0.0,
45955,2619494,Control,,succeed,167.8,671.0
45956,4920080,Control,start,not succeed,0.0,
45957,3438860,Control,step_1,error,0.0,
45958,6647890,Test,confirm,error,0.0,
45959,1135842,Test,start,not succeed,0.0,
45960,4565786,Test,confirm,error,0.0,
45961,6365618,Test,confirm,error,0.0,
45962,1724834,Control,,succeed,158.2,633.0
45963,1879188,Test,,succeed,79.8,319.0
45964,7784210,Test,,succeed,38.8,155.0
45965,671383,Test,,succeed,257.8,1031.0
45966,273872,Control,,succeed,102.0,408.0
45967,6840204,Test,confirm,error,0.0,
45968,7643806,Test,start,not succeed,0.0,
45969,3043924,Control,confirm,error,0.0,
45970,7920730,Test,confirm,error,0.0,
45971,1352718,Test,confirm,error,0.0,
45972,9377551,Control,,succeed,110.0,440.0
45973,210180,Test,start,not succeed,0.0,
45974,7396664,Test,,succeed,46.8,187.0
45975,4247153,Control,,succeed,71.8,287.0
45976,7372308,Control,confirm,error,0.0,
45977,1610905,Test,confirm,error,0.0,
45978,6270802,Test,,succeed,98.8,395.0
45979,8937638,Control,start,not succeed,0.0,
45980,5886350,Control,start,error,0.0,
45981,8441472,Test,confirm,error,0.0,
45982,1201969,Test,confirm,error,0.0,
45983,2288604,Control,start,not succeed,0.0,
45984,808964,Control,,succeed,95.2,381.0
45985,1045820,Test,confirm,error,0.0,
45986,3311182,Test,confirm,error,0.0,
45987,4890408,Test,start,not succeed,0.0,
45988,3179756,Control,confirm,error,0.0,
45989,5730326,Test,,succeed,45.5,182.0
45990,8008423,Test,start,not succeed,0.0,
45991,8496841,Control,start,not succeed,0.0,
45992,5260045,Control,start,not succeed,0.0,
45993,8672940,Test,start,not succeed,0.0,
45994,2556006,Test,,succeed,60.8,243.0
45995,9658207,Test,start,not succeed,0.0,
45996,1013661,Control,start,not succeed,0.0,
45997,8165778,Control,,succeed,88.2,353.0
45998,6170084,Test,confirm,error,0.0,
45999,8647448,Test,,succeed,32.5,130.0
46000,2652985,Test,,succeed,39.5,158.0
46001,8739676,Test,confirm,error,0.0,
46002,5588056,Test,confirm,error,0.0,
46003,9635650,Test,start,not succeed,0.0,
46004,1977246,Test,start,not succeed,0.0,
46005,1186083,Test,,succeed,38.2,153.0
46006,105360,Control,confirm,error,0.0,
46007,8739731,Control,start,not succeed,0.0,
46008,6409586,Test,confirm,error,0.0,
46009,1774638,Control,confirm,error,0.0,
46010,8613329,Test,,succeed,102.0,408.0
46011,7142277,Test,start,not succeed,0.0,
46012,19813,Control,confirm,error,0.0,
46013,829902,Test,,succeed,32.0,128.0
46014,558250,Test,start,not succeed,0.0,
46015,6796886,Test,start,not succeed,0.0,
46016,5844624,Control,step_1,error,0.0,
46017,154143,Test,step_1,error,0.0,
46018,5754354,Test,confirm,error,0.0,
46019,7071589,Test,,succeed,82.0,328.0
46020,9961785,Test,start,not succeed,0.0,
46021,9527937,Control,confirm,error,0.0,
46022,3740538,Test,,succeed,24.8,99.0
46023,5600459,Test,confirm,error,0.0,
46024,1684561,Control,,succeed,27.8,111.0
46025,5066578,Test,confirm,error,0.0,
46026,1382736,Test,start,not succeed,0.0,
46027,6967112,Test,confirm,error,0.0,
46028,8282471,Control,start,not succeed,0.0,
46029,6526022,Control,step_3,error,0.0,
46030,1882953,Control,,succeed,40.2,161.0
46031,7294986,Control,step_1,error,0.0,
46032,8935922,Test,confirm,error,0.0,
46033,5803535,Test,confirm,error,0.0,
46034,1036929,Test,,succeed,240.8,963.0
46035,1255080,Control,,succeed,67.5,270.0
46036,5575575,Control,confirm,error,0.0,
46037,6881177,Test,start,not succeed,0.0,
46038,3776070,Test,start,not succeed,0.0,
46039,8744167,Control,start,not succeed,0.0,
46040,3906199,Control,confirm,error,0.0,
46041,5219815,Control,start,not succeed,0.0,
46042,9016312,Test,start,not succeed,0.0,
46043,8450800,Test,start,not succeed,0.0,
46044,9468676,Control,,succeed,135.0,540.0
46045,7906602,Test,,succeed,38.0,152.0
46046,6147316,Control,,succeed,42.2,169.0
46047,6741862,Test,start,not succeed,0.0,
46048,3040221,Test,confirm,error,0.0,
46049,609294,Control,,succeed,161.5,646.0
46050,8347961,Control,,succeed,35.0,140.0
46051,6660610,Control,,succeed,32.0,128.0
46052,5627269,Control,confirm,error,0.0,
46053,3513949,Control,confirm,error,0.0,
46054,9895603,Control,start,not succeed,0.0,
46055,8734072,Test,confirm,error,0.0,
46056,7303563,Control,start,not succeed,0.0,
46057,5910209,Test,confirm,error,0.0,
46058,6786297,Control,,succeed,77.2,309.0
46059,1643533,Control,step_1,error,0.0,
46060,7559057,Test,,succeed,30.0,120.0
46061,487901,Control,,succeed,45.8,183.0
46062,5861027,Control,step_1,error,0.0,
46063,4055142,Control,start,not succeed,0.0,
46064,9065824,Test,confirm,error,0.0,
46065,7680445,Test,,succeed,34.8,139.0
46066,2440296,Test,start,not succeed,0.0,
46067,2846662,Control,confirm,error,0.0,
46068,7279868,Control,confirm,error,0.0,
46069,2426068,Test,,succeed,33.5,134.0
46070,2839064,Control,start,not succeed,0.0,
46071,3764472,Test,,succeed,26.0,104.0
46072,2420728,Control,start,not succeed,0.0,
46073,5433429,Test,confirm,error,0.0,
46074,6460183,Test,confirm,error,0.0,
46075,6232755,Test,,succeed,40.8,163.0
46076,242576,Test,confirm,error,0.0,
46077,6338549,Control,start,not succeed,0.0,
46078,6730766,Control,confirm,error,0.0,
46079,9764903,Control,step_1,not succeed,0.0,
46080,7760745,Control,confirm,error,0.0,
46081,1086000,Test,confirm,error,0.0,
46082,4331632,Test,step_3,not succeed,0.0,
46083,1115767,Test,,succeed,82.2,329.0
46084,8749393,Control,start,not succeed,0.0,
46085,3478270,Control,start,not succeed,0.0,
46086,7645074,Test,,succeed,38.8,155.0
46087,9768948,Control,confirm,error,0.0,
46088,3850270,Control,start,not succeed,0.0,
46089,4639557,Test,confirm,error,0.0,
46090,7160494,Test,confirm,error,0.0,
46091,6040156,Test,confirm,error,0.0,
46092,2901829,Control,confirm,error,0.0,
46093,6156275,Control,confirm,error,0.0,
46094,2269867,Control,confirm,error,0.0,
46095,7164571,Test,start,not succeed,0.0,
46096,8299933,Test,confirm,error,0.0,
46097,8717563,Control,start,not succeed,0.0,
46098,5542798,Test,,succeed,36.0,144.0
46099,5602726,Control,confirm,error,0.0,
46100,790710,Test,start,error,0.0,
46101,3476151,Control,start,not succeed,0.0,
46102,9415388,Test,confirm,error,0.0,
46103,6220779,Test,,succeed,14.8,59.0
46104,9768615,Test,,succeed,29.8,119.0
46105,2333654,Test,start,not succeed,0.0,
46106,9928734,Control,,succeed,86.2,345.0
46107,8979331,Control,start,not succeed,0.0,
46108,7285965,Control,confirm,error,0.0,
46109,8855514,Test,start,not succeed,0.0,
46110,1633998,Test,confirm,error,0.0,
46111,1634257,Test,confirm,error,0.0,
46112,9999150,Test,start,not succeed,0.0,
46113,2122736,Control,,succeed,154.2,617.0
46114,2656252,Test,start,not succeed,0.0,
46115,3674015,Test,confirm,error,0.0,
46116,8824624,Control,start,not succeed,0.0,
46117,761720,Control,start,not succeed,0.0,
46118,1689237,Test,start,not succeed,0.0,
46119,3749450,Test,,succeed,42.0,168.0
46120,8763978,Test,start,not succeed,0.0,
46121,7048091,Control,start,not succeed,0.0,
46122,3469106,Control,start,not succeed,0.0,
46123,5718227,Test,start,not succeed,0.0,
46124,478194,Test,confirm,error,0.0,
46125,6305830,Test,confirm,error,0.0,
46126,1504536,Test,confirm,error,0.0,
46127,9099065,Control,,succeed,70.2,281.0
46128,1447181,Control,,succeed,77.8,311.0
46129,310446,Test,start,not succeed,0.0,
46130,3912074,Test,confirm,error,0.0,
46131,6913104,Test,start,not succeed,0.0,
46132,3242420,Test,,succeed,34.0,136.0
46133,2144251,Test,confirm,error,0.0,
46134,1753466,Test,confirm,error,0.0,
46135,8200329,Test,confirm,error,0.0,
46136,5343842,Test,confirm,error,0.0,
46137,9405545,Control,start,not succeed,0.0,
46138,2540049,Test,,succeed,29.2,117.0
46139,4847216,Control,confirm,error,0.0,
46140,6025873,Test,confirm,error,0.0,
46141,2562213,Test,start,not succeed,0.0,
46142,3941400,Test,start,not succeed,0.0,
46143,6857523,Test,,succeed,53.5,214.0
46144,9541086,Control,confirm,error,0.0,
46145,2223269,Test,start,not succeed,0.0,
46146,4455369,Test,confirm,error,0.0,
46147,4005341,Test,,succeed,38.0,152.0
46148,3423886,Test,start,not succeed,0.0,
46149,1300037,Control,confirm,error,0.0,
46150,7390161,Control,,succeed,46.2,185.0
46151,6455955,Control,confirm,error,0.0,
